File,statements,missing
cloudinit/handlers/shell_script_by_frequency.py,0,-12
cloudinit/helpers.py,0,-140
cloudinit/importer.py,0,-15
cloudinit/log.py,0,-32
cloudinit/mergers/__init__.py,0,-46
cloudinit/net/__init__.py,0,-454
cloudinit/net/activators.py,0,-57
cloudinit/net/bsd.py,0,-77
cloudinit/net/cmdline.py,0,-101
cloudinit/net/dhcp.py,0,-202
cloudinit/net/eni.py,0,-237
cloudinit/net/ephemeral.py,1,-125
cloudinit/net/freebsd.py,0,-31
cloudinit/net/netbsd.py,0,-1
cloudinit/net/netops/__init__.py,0,0
cloudinit/net/netops/bsd_netops.py,0,0
cloudinit/net/netops/iproute2.py,0,-8
cloudinit/net/netplan.py,0,-241
cloudinit/net/network_manager.py,0,-182
cloudinit/net/network_state.py,0,-375
cloudinit/net/networkd.py,0,-165
cloudinit/net/openbsd.py,0,-1
cloudinit/net/renderer.py,0,-7
cloudinit/net/renderers.py,0,-20
cloudinit/net/sysconfig.py,0,-436
cloudinit/net/udev.py,0,-10
cloudinit/netinfo.py,0,-255
cloudinit/persistence.py,0,-6
cloudinit/registry.py,0,-2
cloudinit/reporting/__init__.py,1,-4
cloudinit/reporting/events.py,1,-71
cloudinit/reporting/handlers.py,0,-136
cloudinit/safeyaml.py,0,-89
cloudinit/settings.py,0,0
cloudinit/signal_handler.py,0,-5
cloudinit/simpletable.py,0,-16
cloudinit/sources/DataSourceAkamai.py,0,-60
cloudinit/sources/DataSourceAliYun.py,0,-26
cloudinit/sources/DataSourceAltCloud.py,1,-87
cloudinit/sources/DataSourceAzure.py,0,-662
cloudinit/sources/DataSourceBigstep.py,0,-17
cloudinit/sources/DataSourceCloudSigma.py,0,-26
cloudinit/sources/DataSourceCloudStack.py,0,-74
cloudinit/sources/DataSourceConfigDrive.py,0,-111
cloudinit/sources/DataSourceDigitalOcean.py,0,-33
cloudinit/sources/DataSourceEc2.py,0,-272
cloudinit/sources/DataSourceExoscale.py,0,-48
cloudinit/sources/DataSourceGCE.py,0,-145
cloudinit/sources/DataSourceHetzner.py,1,-28
cloudinit/sources/DataSourceIBMCloud.py,1,-109
cloudinit/sources/DataSourceLXD.py,0,-106
cloudinit/sources/DataSourceMAAS.py,0,-73
cloudinit/sources/DataSourceNWCS.py,0,-25
cloudinit/sources/DataSourceNoCloud.py,0,-117
cloudinit/sources/DataSourceNone.py,0,-7
cloudinit/sources/DataSourceOVF.py,1,-181
cloudinit/sources/DataSourceOpenNebula.py,0,-207
cloudinit/sources/DataSourceOpenStack.py,0,-91
cloudinit/sources/DataSourceOracle.py,1,-110
cloudinit/sources/DataSourceRbxCloud.py,1,-32
cloudinit/sources/DataSourceScaleway.py,0,-130
cloudinit/sources/DataSourceSmartOS.py,0,-227
cloudinit/sources/DataSourceUpCloud.py,0,-40
cloudinit/sources/DataSourceVMware.py,1,-204
cloudinit/sources/DataSourceVultr.py,0,-20
cloudinit/sources/__init__.py,0,-380
cloudinit/sources/azure/__init__.py,0,0
cloudinit/sources/azure/errors.py,0,-59
cloudinit/sources/azure/identity.py,0,-31
cloudinit/sources/azure/imds.py,0,-60
cloudinit/sources/azure/kvp.py,0,-15
cloudinit/sources/helpers/__init__.py,0,0
cloudinit/sources/helpers/akamai.py,0,-14
cloudinit/sources/helpers/azure.py,0,-289
cloudinit/sources/helpers/cloudsigma.py,1,0
cloudinit/sources/helpers/digitalocean.py,0,-36
cloudinit/sources/helpers/ec2.py,0,-110
cloudinit/sources/helpers/hetzner.py,0,0
cloudinit/sources/helpers/netlink.py,0,-118
cloudinit/sources/helpers/openstack.py,0,-269
cloudinit/sources/helpers/upcloud.py,0,-36
cloudinit/sources/helpers/vmware/__init__.py,0,0
cloudinit/sources/helpers/vmware/imc/__init__.py,0,0
cloudinit/sources/helpers/vmware/imc/boot_proto.py,0,0
cloudinit/sources/helpers/vmware/imc/config.py,0,-40
cloudinit/sources/helpers/vmware/imc/config_custom_script.py,0,-22
cloudinit/sources/helpers/vmware/imc/config_file.py,0,-20
cloudinit/sources/helpers/vmware/imc/config_nic.py,0,-80
cloudinit/sources/helpers/vmware/imc/config_passwd.py,0,0
cloudinit/sources/helpers/vmware/imc/config_source.py,0,0
cloudinit/sources/helpers/vmware/imc/guestcust_error.py,0,0
cloudinit/sources/helpers/vmware/imc/guestcust_event.py,0,0
cloudinit/sources/helpers/vmware/imc/guestcust_state.py,0,0
cloudinit/sources/helpers/vmware/imc/guestcust_util.py,0,-180
cloudinit/sources/helpers/vmware/imc/nic.py,0,-41
cloudinit/sources/helpers/vmware/imc/nic_base.py,0,0
cloudinit/sources/helpers/vultr.py,0,-52
cloudinit/ssh_util.py,0,-235
cloudinit/stages.py,0,-358
cloudinit/subp.py,1,-46
cloudinit/temp_utils.py,0,-32
cloudinit/templater.py,0,-63
cloudinit/type_utils.py,0,-2
cloudinit/url_helper.py,0,-228
cloudinit/user_data.py,0,-149
cloudinit/util.py,0,-1119
cloudinit/version.py,0,-1
cloudinit/warnings.py,0,0
