CLASS,LINE_COVERED,LINE_MISSED
CategoryToPieDataset,0,0
AbstractOverlay,0,0
CrosshairOverlay,0,0
LookupPaintScale.PaintItem,0,0
LookupPaintScale,0,0
AreaRendererEndType,0,0
DefaultPolarItemRenderer,0,0
RendererState,0,0
RendererUtils,0,0
Outlier,0,0
WaferMapRenderer,0,0
NotOutlierException,0,0
AbstractRenderer,0,0
OutlierListCollection,0,0
OutlierList,0,0
GrayPaintScale,0,0
CloneUtils,0,0
Args,0,0
SortOrder,0,0
XYCoordinateType,0,0
StringUtils,0,0
BooleanList,0,0
ObjectList,0,0
HMSNumberFormat,0,0
PaintAlpha,0,0
SerialUtils,0,0
DefaultShadowGenerator,0,0
Rotation,0,0
DirectionalGradientPaintTransformer,0,0
ResourceBundleWrapper,0,0
LineUtils,0,0
StrokeList,0,0
ArrayUtils,0,0
AbstractObjectList,0,0
LogFormat,0,0
ShapeList,0,0
ShapeUtils,0,0
HexNumberFormat,0,0
UnitType,0,0
RelativeDateFormat,0,0
PaintUtils,0,0
TableOrder,0,0
PaintList,0,0
ExportUtils,0,0
ObjectUtils,0,0
AttrStringUtils,0,0
StandardEntityCollection,0,0
TitleEntity,0,0
ChartEntity,0,0
XYAnnotationEntity,0,0
CategoryItemEntity,0,0
PlotEntity,0,0
PieSectionEntity,0,0
LegendItemEntity,0,0
CategoryLabelEntity,0,0
XYItemEntity,0,0
TickLabelEntity,0,0
JFreeChartEntity,0,0
AxisEntity,0,0
XYTaskDataset,0,0
SlidingGanttCategoryDataset,0,0
TaskSeries,0,0
Task,0,0
TaskSeriesCollection,0,0
SpreadsheetDate,0,0
SerialDate,0,0
DynamicTimeSeriesCollection,0,0
Year,0,0
Week,0,0
Minute,0,0
Second,0,0
Day,0,0
TimePeriodValue,0,0
DynamicTimeSeriesCollection.ValueSequence,0,0
MovingAverage,0,0
TimeTableXYDataset,0,0
TimePeriodValuesCollection,0,0
Millisecond,0,0
RegularTimePeriod,0,0
TimePeriodValues,0,0
TimePeriodFormatException,0,0
TimeSeries,0,0
SimpleTimePeriod,0,0
TimePeriodAnchor,0,0
Hour,0,0
FixedMillisecond,0,0
Month,0,0
TimeSeriesCollection,0,0
TimeSeriesTableModel,0,0
TimeSeriesDataItem,0,0
DateRange,0,0
Quarter,0,0
MinMaxCategoryRenderer,0,0
LevelRenderer,0,0
CategoryStepRenderer.State,0,0
LayeredBarRenderer,0,0
StandardBarPainter,0,0
StatisticalBarRenderer,0,0
DefaultCategoryItemRenderer,0,0
StackedAreaRenderer,0,0
BarRenderer,0,0
LineAndShapeRenderer,0,0
ScatterRenderer,0,0
StatisticalLineAndShapeRenderer,0,0
GroupedStackedBarRenderer,0,0
AreaRenderer,0,0
CategoryStepRenderer,0,0
MinMaxCategoryRenderer.new Icon() {...},0,0
MinMaxCategoryRenderer.new Icon() {...},-7,9
CategoryItemRendererState,0,0
AbstractCategoryItemRenderer,0,0
StackedBarRenderer,0,0
BoxAndWhiskerRenderer,0,0
IntervalBarRenderer,0,0
WaterfallBarRenderer,0,0
GradientBarPainter,0,0
GanttRenderer,0,0
WindItemRenderer,0,0
StandardXYItemRenderer,0,0
CyclicXYItemRenderer,0,0
CyclicXYItemRenderer.OverwriteDataSet,0,0
DeviationRenderer.State,0,0
XYDifferenceRenderer,0,0
XYBoxAndWhiskerRenderer,0,0
DefaultXYItemRenderer,0,0
XYLineAndShapeRenderer.State,0,0
DeviationRenderer,0,0
AbstractXYItemRenderer,0,0
XYBarRenderer.XYBarRendererState,0,0
XYAreaRenderer2,0,0
XYBubbleRenderer,0,0
XYErrorRenderer,0,0
StandardXYItemRenderer.State,0,0
GradientXYBarPainter,0,0
XYItemRendererState,0,0
XYDotRenderer,0,0
XYSplineRenderer,0,0
XYStepRenderer,0,0
XYShapeRenderer,0,0
SamplingXYLineRenderer.State,0,0
VectorRenderer,0,0
XYAreaRenderer,0,0
ClusteredXYBarRenderer,0,0
XYBlockRenderer,0,0
YIntervalRenderer,0,0
CandlestickRenderer,0,0
XYStepAreaRenderer,0,0
HighLowRenderer,0,0
XYSplineRenderer.XYSplineState,0,0
SamplingXYLineRenderer,0,0
StackedXYAreaRenderer2,0,0
StackedXYAreaRenderer,0,0
StackedXYBarRenderer,0,0
XYSplineRenderer.FillType,0,0
StackedXYAreaRenderer.StackedXYAreaRendererState,0,0
XYBarRenderer,0,0
XYAreaRenderer.XYAreaRendererState,0,0
XYLineAndShapeRenderer,0,0
StandardXYBarPainter,0,0
KeyedObject,0,0
DefaultKeyedValues2D,0,0
DefaultKeyedValues,0,0
KeyedValuesItemKey,0,0
DataUtils,0,0
Range,0,0
RangeType,0,0
DomainOrder,0,0
KeyedValueComparator,0,0
UnknownKeyException,0,0
KeyedObjects2D,0,0
DefaultKeyedValue,0,0
KeyedObjects,0,0
KeyedValues2DItemKey,0,0
ComparableObjectSeries,0,0
ComparableObjectItem,0,0
KeyToGroupMap,0,0
KeyedValueComparatorType,0,0
Layer,0,0
LCBLayout,0,0
StrokeChooserPanel,0,0
TextAnchor,0,0
UIUtils,0,0
Size2D,0,0
FontDisplayField,0,0
StrokeSample,0,0
Align,0,0
StandardGradientPaintTransformer,0,0
RectangleAnchor,0,0
VerticalAlignment,0,0
NumberCellRenderer,0,0
PaintSample,0,0
RectangleEdge,0,0
GradientPaintTransformType,0,0
StrokeChooserPanel.new ActionListener() {...},0,0
HorizontalAlignment,0,0
ApplicationFrame,0,0
LengthAdjustmentType,0,0
RectangleInsets,0,0
FontChooserPanel,0,0
TextBox,0,0
AttributedStringUtils,0,0
TextUtils,0,0
TextFragment,0,0
TextBlock,0,0
TextLine,0,0
TextBlockAnchor,0,0
G2TextMeasurer,0,0
LineFunction2D,0,0
NormalDistributionFunction2D,0,0
PowerFunction2D,0,0
PolynomialFunction2D,0,0
JSONArray,0,0
JSONValue,0,0
JSONObject,0,0
DefaultTableXYDataset,0,0
VectorSeries,0,0
XYBarDataset,0,0
XYDatasetTableModel,0,0
XYInterval,0,0
DefaultHighLowDataset,0,0
WindDataItem,0,0
XYIntervalDataItem,0,0
DefaultWindDataset,0,0
CategoryTableXYDataset,0,0
Vector,0,0
DefaultOHLCDataset,0,0
YIntervalSeries,0,0
MatrixSeriesCollection,0,0
XYDataItem,0,0
XYIntervalSeries,0,0
DefaultXYDataset,0,0
AbstractXYDataset,0,0
AbstractXYZDataset,0,0
DefaultXYZDataset,0,0
VectorSeriesCollection,0,0
DefaultIntervalXYDataset,0,0
XYItemKey,0,0
XYCoordinate,0,0
XIntervalDataItem,0,0
XIntervalSeries,0,0
MatrixSeries,0,0
IntervalXYDelegate,0,0
XIntervalSeriesCollection,0,0
VectorDataItem,0,0
YWithXInterval,0,0
YInterval,0,0
XYIntervalSeriesCollection,0,0
YIntervalSeriesCollection,0,0
OHLCDataItem,0,0
NormalizedMatrixSeries,0,0
YIntervalDataItem,0,0
XYSeriesCollection,0,0
AbstractIntervalXYDataset,0,0
XYSeries,0,0
HistogramType,0,0
DefaultMultiValueCategoryDataset,0,0
BoxAndWhiskerCalculator,0,0
DefaultBoxAndWhiskerXYDataset,0,0
MeanAndStandardDeviation,0,0
Statistics,0,0
SimpleHistogramBin,1,-1
DefaultStatisticalCategoryDataset,0,0
DefaultBoxAndWhiskerCategoryDataset,0,0
HistogramBin,0,0
SimpleHistogramDataset,0,0
HistogramDataset,0,0
BoxAndWhiskerItem,0,0
Regression,0,0
RectangleConstraint,0,0
ColorBlock,0,0
BorderArrangement,0,0
EmptyBlock,0,0
LengthConstraintType,0,0
GridArrangement,0,0
LabelBlock,0,0
BlockBorder,0,0
ColumnArrangement,0,0
BlockParams,0,0
FlowArrangement,0,0
LineBorder,0,0
BlockContainer,0,0
AbstractBlock,0,0
CenterArrangement,0,0
BlockResult,0,0
StandardDialRange,0,0
StandardDialScale,0,0
DialPointer.Pin,0,0
StandardDialFrame,0,0
DialPointer.Pointer,0,0
DialValueIndicator,0,0
DialPointer,0,0
DialBackground,0,0
DialPlot,0,0
DialLayerChangeEvent,0,0
ArcDialFrame,0,0
DialTextAnnotation,0,0
DialCap,0,0
AbstractDialLayer,0,0
DataPackageResources_fr,0,0
DataPackageResources_es,0,0
DataPackageResources_de,0,0
DataPackageResources,0,0
DataPackageResources_ru,0,0
DataPackageResources_pl,0,0
XYDataImageAnnotation,0,0
XYTitleAnnotation,0,0
CategoryLineAnnotation,0,0
XYDrawableAnnotation,0,0
XYBoxAnnotation,0,0
CategoryPointerAnnotation,0,0
XYTextAnnotation,0,0
CategoryTextAnnotation,0,0
XYPointerAnnotation,0,0
XYPolygonAnnotation,0,0
XYImageAnnotation,0,0
XYLineAnnotation,0,0
TextAnnotation,0,0
XYShapeAnnotation,0,0
AbstractXYAnnotation,0,0
AbstractAnnotation,0,0
OverlayChangeEvent,0,0
ChartChangeEventType,0,0
PlotChangeEvent,0,0
MarkerChangeEvent,0,0
TitleChangeEvent,0,0
AnnotationChangeEvent,0,0
AxisChangeEvent,0,0
ChartChangeEvent,0,0
RendererChangeEvent,0,0
ChartProgressEvent,0,0
