File,missing_orig,missing_refac,statements_orig,statements_refac,statements_diff,missing_diff,coverage_original,coverage_refactor,covered_lines,Module
SoftLayer/managers/firewall.py,0,91,112,112,0,91,112,21,-91,
SoftLayer/managers/hardware.py,25,447,524,524,0,422,499,77,-422,
SoftLayer/managers/image.py,0,65,85,85,0,65,85,20,-65,
SoftLayer/managers/ipsec.py,0,78,102,102,0,78,102,24,-78,
SoftLayer/managers/license.py,16,16,26,26,0,0,10,10,0,
SoftLayer/managers/load_balancer.py,0,75,104,104,0,75,104,29,-75,
SoftLayer/managers/metadata.py,3,33,46,46,0,30,43,13,-30,
SoftLayer/managers/network.py,11,258,329,329,0,247,318,71,-247,
SoftLayer/managers/object_storage.py,0,18,30,30,0,18,30,12,-18,
SoftLayer/managers/ordering.py,1,231,279,279,0,230,278,48,-230,
SoftLayer/managers/search.py,8,45,52,52,0,37,44,7,-37,
SoftLayer/managers/sshkey.py,0,23,32,32,0,23,32,9,-23,
SoftLayer/managers/ssl.py,0,11,18,18,0,11,18,7,-11,
SoftLayer/managers/storage.py,3,108,145,145,0,105,142,37,-105,
SoftLayer/managers/storage_utils.py,1,384,413,413,0,383,412,29,-383,
SoftLayer/managers/tags.py,0,78,97,97,0,78,97,19,-78,
SoftLayer/managers/ticket.py,0,31,44,44,0,31,44,13,-31,
SoftLayer/managers/user.py,3,155,200,200,0,152,197,45,-152,
SoftLayer/managers/vs.py,12,442,507,507,0,430,495,65,-430,
SoftLayer/managers/vs_capacity.py,0,62,77,77,0,62,77,15,-62,
SoftLayer/managers/vs_placement.py,0,22,36,36,0,22,36,14,-22,
SoftLayer/transports/__init__.py,0,0,8,8,0,0,8,8,0,
SoftLayer/transports/debug.py,0,22,33,33,0,22,33,11,-22,
SoftLayer/transports/fixture.py,0,12,17,17,0,12,17,5,-12,
SoftLayer/transports/rest.py,0,80,98,98,0,80,98,18,-80,
SoftLayer/transports/timing.py,0,11,18,18,0,11,18,7,-11,
SoftLayer/transports/transport.py,1,43,59,59,0,42,58,16,-42,
SoftLayer/transports/xmlrpc.py,0,56,72,72,0,56,72,16,-56,
SoftLayer/utils.py,21,137,182,182,0,116,161,45,-116,
,355,4713,6248,6248,0,4358,5893,1535,-4358,Total
