File,missing_orig,missing_refac,statements_orig,statements_refac,statements_diff,missing_diff,coverage_original,coverage_refactor,covered_lines,Module
reactivex/scheduler/newthreadscheduler.py,0,0,42,42,0,0,42,42,0,
reactivex/scheduler/periodicscheduler.py,1,1,24,24,0,0,23,23,0,
reactivex/scheduler/scheduleditem.py,1,1,28,28,0,0,27,27,0,
reactivex/scheduler/scheduler.py,0,0,44,44,0,0,44,44,0,
reactivex/scheduler/threadpoolscheduler.py,2,2,20,20,0,0,18,18,0,
reactivex/scheduler/timeoutscheduler.py,3,3,48,48,0,0,45,45,0,
reactivex/scheduler/trampoline.py,0,0,48,48,0,0,48,48,0,
reactivex/scheduler/trampolinescheduler.py,0,0,34,34,0,0,34,34,0,
reactivex/scheduler/virtualtimescheduler.py,1,1,107,107,0,0,106,106,0,
reactivex/subject/__init__.py,0,0,5,5,0,0,5,5,0,
reactivex/subject/asyncsubject.py,0,0,47,47,0,0,47,47,0,
reactivex/subject/behaviorsubject.py,0,0,32,32,0,0,32,32,0,
reactivex/subject/innersubscription.py,1,1,17,17,0,0,16,16,0,
reactivex/subject/replaysubject.py,0,0,81,81,0,0,81,81,0,
reactivex/subject/subject.py,0,0,65,65,0,0,65,65,0,
reactivex/typing.py,0,0,21,21,0,0,21,21,0,
,530,514,6431,6401,-30,-16,5901,5887,-14,Total
