File,missing_orig,missing_refac,statements_orig,statements_refac,statements_diff,missing_diff,coverage_original,coverage_refactor,covered_lines,Module
SoftLayer/CLI/block/access/authorize.py,2,2,25,25,0,0,23,23,0,
SoftLayer/CLI/block/access/list.py,0,0,23,23,0,0,23,23,0,
SoftLayer/CLI/block/access/password.py,1,1,13,13,0,0,12,12,0,
SoftLayer/CLI/block/access/revoke.py,0,0,20,20,0,0,20,20,0,
SoftLayer/CLI/block/cancel.py,1,1,22,22,0,0,21,21,0,
SoftLayer/CLI/block/convert.py,0,0,10,10,0,0,10,10,0,
SoftLayer/CLI/block/count.py,0,0,26,26,0,0,26,26,0,
SoftLayer/CLI/block/detail.py,1,1,65,65,0,0,64,64,0,
SoftLayer/CLI/block/duplicate.py,0,0,31,31,0,0,31,31,0,
SoftLayer/CLI/block/duplicate_convert_status.py,0,0,13,13,0,0,13,13,0,
SoftLayer/CLI/block/limit.py,1,1,24,24,0,0,23,23,0,
SoftLayer/CLI/block/list.py,0,0,20,20,0,0,20,20,0,
SoftLayer/CLI/block/lun.py,0,0,13,13,0,0,13,13,0,
SoftLayer/CLI/block/modify.py,0,0,24,24,0,0,24,24,0,
SoftLayer/CLI/block/object_list.py,0,0,13,13,0,0,13,13,0,
SoftLayer/CLI/block/object_storage_detail.py,0,0,23,23,0,0,23,23,0,
SoftLayer/CLI/block/object_storage_permission.py,0,0,22,22,0,0,22,22,0,
SoftLayer/CLI/block/options.py,18,18,79,79,0,0,61,61,0,
SoftLayer/CLI/block/order.py,0,0,48,48,0,0,48,48,0,
SoftLayer/CLI/block/refresh.py,0,0,12,12,0,0,12,12,0,
SoftLayer/CLI/block/replication/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/block/replication/disaster_recovery_failover.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/block/replication/failback.py,0,0,12,12,0,0,12,12,0,
SoftLayer/CLI/block/replication/failover.py,0,0,13,13,0,0,13,13,0,
SoftLayer/CLI/block/replication/locations.py,0,0,22,22,0,0,22,22,0,
SoftLayer/CLI/block/replication/order.py,4,4,34,34,0,0,30,30,0,
SoftLayer/CLI/block/replication/partners.py,0,0,23,23,0,0,23,23,0,
SoftLayer/CLI/block/set_note.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/block/snapshot/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/block/snapshot/cancel.py,1,1,24,24,0,0,23,23,0,
SoftLayer/CLI/block/snapshot/create.py,0,0,13,13,0,0,13,13,0,
SoftLayer/CLI/block/snapshot/delete.py,0,0,11,11,0,0,11,11,0,
SoftLayer/CLI/block/snapshot/disable.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/block/snapshot/enable.py,0,0,29,29,0,0,29,29,0,
SoftLayer/CLI/block/snapshot/get_notify_status.py,0,0,12,12,0,0,12,12,0,
SoftLayer/CLI/block/snapshot/list.py,0,0,22,22,0,0,22,22,0,
SoftLayer/CLI/block/snapshot/order.py,0,0,31,31,0,0,31,31,0,
SoftLayer/CLI/block/snapshot/restore.py,0,0,12,12,0,0,12,12,0,
SoftLayer/CLI/block/snapshot/schedule_list.py,0,0,32,32,0,0,32,32,0,
SoftLayer/CLI/block/snapshot/set_notify_status.py,0,0,11,11,0,0,11,11,0,
SoftLayer/CLI/block/subnets/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/block/subnets/assign.py,5,5,22,22,0,0,17,17,0,
SoftLayer/CLI/block/subnets/list.py,3,3,22,22,0,0,19,19,0,
SoftLayer/CLI/block/subnets/remove.py,5,5,22,22,0,0,17,17,0,
SoftLayer/CLI/call_api.py,0,0,87,87,0,0,87,87,0,
SoftLayer/CLI/cdn/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/cdn/create.py,1,1,39,39,0,0,38,38,0,
SoftLayer/CLI/cdn/delete.py,0,0,11,11,0,0,11,11,0,
SoftLayer/CLI/cdn/detail.py,0,0,30,30,0,0,30,30,0,
SoftLayer/CLI/cdn/edit.py,2,2,45,45,0,0,43,43,0,
SoftLayer/CLI/cdn/list.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/cdn/origin_add.py,0,0,43,43,0,0,43,43,0,
SoftLayer/CLI/cdn/origin_list.py,0,0,14,14,0,0,14,14,0,
SoftLayer/CLI/cdn/origin_remove.py,0,0,11,11,0,0,11,11,0,
SoftLayer/CLI/cdn/purge.py,2,2,17,17,0,0,15,15,0,
SoftLayer/CLI/columns.py,1,1,38,38,0,0,37,37,0,
SoftLayer/CLI/command.py,10,10,153,153,0,0,143,143,0,
SoftLayer/CLI/config/__init__.py,1,1,30,30,0,0,29,29,0,
SoftLayer/CLI/config/setup.py,71,71,157,157,0,0,86,86,0,
SoftLayer/CLI/config/show.py,0,0,9,9,0,0,9,9,0,
SoftLayer/CLI/core.py,8,8,119,119,0,0,111,111,0,
SoftLayer/CLI/custom_types.py,0,0,12,12,0,0,12,12,0,
SoftLayer/CLI/dedicatedhost/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/dedicatedhost/cancel.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/dedicatedhost/cancel_guests.py,0,0,21,21,0,0,21,21,0,
SoftLayer/CLI/dedicatedhost/create.py,4,4,55,55,0,0,51,51,0,
SoftLayer/CLI/dedicatedhost/create_options.py,0,0,32,32,0,0,32,32,0,
SoftLayer/CLI/dedicatedhost/detail.py,0,0,41,41,0,0,41,41,0,
SoftLayer/CLI/dedicatedhost/list.py,0,0,30,30,0,0,30,30,0,
SoftLayer/CLI/dedicatedhost/list_guests.py,0,0,26,26,0,0,26,26,0,
SoftLayer/CLI/dns/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/dns/record_add.py,0,0,31,31,0,0,31,31,0,
SoftLayer/CLI/dns/record_edit.py,9,9,21,21,0,0,12,12,0,
SoftLayer/CLI/dns/record_list.py,0,0,21,21,0,0,21,21,0,
SoftLayer/CLI/dns/record_remove.py,0,0,13,13,0,0,13,13,0,
SoftLayer/CLI/dns/zone_create.py,0,0,9,9,0,0,9,9,0,
SoftLayer/CLI/dns/zone_delete.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/dns/zone_import.py,12,12,65,65,0,0,53,53,0,
SoftLayer/CLI/dns/zone_list.py,0,0,20,20,0,0,20,20,0,
SoftLayer/CLI/dns/zone_print.py,0,0,11,11,0,0,11,11,0,
SoftLayer/CLI/email/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/email/detail.py,0,0,25,25,0,0,25,25,0,
SoftLayer/CLI/email/edit.py,2,2,29,29,0,0,27,27,0,
SoftLayer/CLI/email/list.py,5,5,37,37,0,0,32,32,0,
SoftLayer/CLI/environment.py,7,7,132,132,0,0,125,125,0,
SoftLayer/CLI/event_log/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/event_log/get.py,0,0,49,49,0,0,49,49,0,
SoftLayer/CLI/event_log/types.py,0,0,14,14,0,0,14,14,0,
SoftLayer/CLI/exceptions.py,1,1,15,15,0,0,14,14,0,
SoftLayer/CLI/file/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/file/access/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/file/access/authorize.py,2,2,26,26,0,0,24,24,0,
SoftLayer/CLI/file/access/list.py,0,0,23,23,0,0,23,23,0,
SoftLayer/CLI/file/access/revoke.py,0,0,21,21,0,0,21,21,0,
SoftLayer/CLI/file/cancel.py,2,2,22,22,0,0,20,20,0,
SoftLayer/CLI/file/convert.py,0,0,10,10,0,0,10,10,0,
SoftLayer/CLI/file/count.py,0,0,26,26,0,0,26,26,0,
SoftLayer/CLI/file/detail.py,6,6,77,77,0,0,71,71,0,
SoftLayer/CLI/file/duplicate.py,0,0,36,36,0,0,36,36,0,
SoftLayer/CLI/file/duplicate_convert_status.py,5,5,13,13,0,0,8,8,0,
SoftLayer/CLI/file/limit.py,1,1,24,24,0,0,23,23,0,
SoftLayer/CLI/file/list.py,0,0,21,21,0,0,21,21,0,
SoftLayer/CLI/file/modify.py,0,0,29,29,0,0,29,29,0,
SoftLayer/CLI/file/options.py,16,16,74,74,0,0,58,58,0,
SoftLayer/CLI/file/order.py,1,1,52,52,0,0,51,51,0,
SoftLayer/CLI/file/refresh.py,0,0,12,12,0,0,12,12,0,
SoftLayer/CLI/file/replication/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/file/replication/disaster_recovery_failover.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/file/replication/failback.py,0,0,12,12,0,0,12,12,0,
SoftLayer/CLI/file/replication/failover.py,0,0,13,13,0,0,13,13,0,
SoftLayer/CLI/file/replication/locations.py,0,0,22,22,0,0,22,22,0,
SoftLayer/CLI/file/replication/order.py,2,2,38,38,0,0,36,36,0,
SoftLayer/CLI/file/replication/partners.py,0,0,23,23,0,0,23,23,0,
SoftLayer/CLI/file/set_note.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/file/snapshot/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/file/snapshot/cancel.py,2,2,22,22,0,0,20,20,0,
SoftLayer/CLI/file/snapshot/create.py,0,0,13,13,0,0,13,13,0,
SoftLayer/CLI/file/snapshot/delete.py,0,0,11,11,0,0,11,11,0,
SoftLayer/CLI/file/snapshot/disable.py,1,1,15,15,0,0,14,14,0,
SoftLayer/CLI/file/snapshot/enable.py,5,5,29,29,0,0,24,24,0,
SoftLayer/CLI/file/snapshot/get_notify_status.py,0,0,12,12,0,0,12,12,0,
SoftLayer/CLI/file/snapshot/list.py,0,0,22,22,0,0,22,22,0,
SoftLayer/CLI/file/snapshot/order.py,0,0,25,25,0,0,25,25,0,
SoftLayer/CLI/file/snapshot/restore.py,0,0,12,12,0,0,12,12,0,
SoftLayer/CLI/file/snapshot/schedule_list.py,0,0,32,32,0,0,32,32,0,
SoftLayer/CLI/file/snapshot/set_notify_status.py,4,4,12,12,0,0,8,8,0,
SoftLayer/CLI/firewall/__init__.py,1,1,6,6,0,0,5,5,0,
SoftLayer/CLI/firewall/add.py,1,1,36,36,0,0,35,35,0,
SoftLayer/CLI/firewall/cancel.py,1,1,19,19,0,0,18,18,0,
SoftLayer/CLI/firewall/detail.py,1,1,58,58,0,0,57,57,0,
SoftLayer/CLI/firewall/edit.py,74,74,102,102,0,0,28,28,0,
SoftLayer/CLI/firewall/list.py,2,2,38,38,0,0,36,36,0,
SoftLayer/CLI/firewall/monitoring.py,2,2,34,34,0,0,32,32,0,
SoftLayer/CLI/formatting.py,16,16,315,315,0,0,299,299,0,
SoftLayer/CLI/globalip/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/globalip/assign.py,0,0,12,12,0,0,12,12,0,
SoftLayer/CLI/globalip/cancel.py,0,0,17,17,0,0,17,17,0,
SoftLayer/CLI/globalip/create.py,1,1,30,30,0,0,29,29,0,
SoftLayer/CLI/globalip/list.py,0,0,30,30,0,0,30,30,0,
SoftLayer/CLI/globalip/unassign.py,0,0,11,11,0,0,11,11,0,
SoftLayer/CLI/hardware/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/hardware/authorize_storage.py,1,1,15,15,0,0,14,14,0,
SoftLayer/CLI/hardware/bandwidth.py,0,0,21,21,0,0,21,21,0,
SoftLayer/CLI/hardware/billing.py,0,0,26,26,0,0,26,26,0,
SoftLayer/CLI/hardware/cancel.py,1,1,22,22,0,0,21,21,0,
SoftLayer/CLI/hardware/cancel_reasons.py,0,0,14,14,0,0,14,14,0,
SoftLayer/CLI/hardware/create.py,0,0,74,74,0,0,74,74,0,
SoftLayer/CLI/hardware/create_credential.py,3,3,33,33,0,0,30,30,0,
SoftLayer/CLI/hardware/create_options.py,0,0,100,100,0,0,100,100,0,
SoftLayer/CLI/hardware/credentials.py,0,0,20,20,0,0,20,20,0,
SoftLayer/CLI/hardware/detail.py,2,2,116,116,0,0,114,114,0,
SoftLayer/CLI/hardware/dns.py,0,0,38,38,0,0,38,38,0,
SoftLayer/CLI/hardware/edit.py,2,2,46,46,0,0,44,44,0,
SoftLayer/CLI/hardware/list.py,0,0,33,33,0,0,33,33,0,
SoftLayer/CLI/hardware/monitoring.py,0,0,22,22,0,0,22,22,0,
SoftLayer/CLI/hardware/notification_add.py,1,1,20,20,0,0,19,19,0,
SoftLayer/CLI/hardware/notification_delete.py,0,0,11,11,0,0,11,11,0,
SoftLayer/CLI/hardware/notifications.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/hardware/power.py,0,0,61,61,0,0,61,61,0,
SoftLayer/CLI/hardware/ready.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/hardware/reflash_firmware.py,1,1,16,16,0,0,15,15,0,
SoftLayer/CLI/hardware/reload.py,0,0,24,24,0,0,24,24,0,
SoftLayer/CLI/hardware/sensor.py,0,0,33,33,0,0,33,33,0,
SoftLayer/CLI/hardware/storage.py,0,0,35,35,0,0,35,35,0,
SoftLayer/CLI/hardware/toggle_ipmi.py,0,0,13,13,0,0,13,13,0,
SoftLayer/CLI/hardware/update_firmware.py,1,1,15,15,0,0,14,14,0,
SoftLayer/CLI/hardware/upgrade.py,0,0,80,80,0,0,80,80,0,
SoftLayer/CLI/hardware/vlan_add.py,1,1,39,39,0,0,38,38,0,
SoftLayer/CLI/hardware/vlan_remove.py,1,1,43,43,0,0,42,42,0,
SoftLayer/CLI/hardware/vlan_trunkable.py,0,0,20,20,0,0,20,20,0,
SoftLayer/CLI/helpers.py,0,0,20,20,0,0,20,20,0,
SoftLayer/CLI/image/__init__.py,0,0,5,5,0,0,5,5,0,
SoftLayer/CLI/image/datacenter.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/image/delete.py,0,0,11,11,0,0,11,11,0,
SoftLayer/CLI/image/detail.py,13,13,66,66,0,0,53,53,0,
SoftLayer/CLI/image/edit.py,1,1,23,23,0,0,22,22,0,
SoftLayer/CLI/image/export.py,1,1,16,16,0,0,15,15,0,
SoftLayer/CLI/image/import.py,1,1,30,30,0,0,29,29,0,
SoftLayer/CLI/image/list.py,3,3,34,34,0,0,31,31,0,
SoftLayer/CLI/image/share.py,0,0,14,14,0,0,14,14,0,
SoftLayer/CLI/image/share_deny.py,0,0,14,14,0,0,14,14,0,
SoftLayer/CLI/licenses/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/licenses/cancel.py,4,4,12,12,0,0,8,8,0,
SoftLayer/CLI/licenses/create.py,9,9,18,18,0,0,9,9,0,
SoftLayer/CLI/licenses/create_options.py,9,9,18,18,0,0,9,9,0,
SoftLayer/CLI/loadbal/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/loadbal/detail.py,24,24,93,93,0,0,69,69,0,
SoftLayer/CLI/loadbal/health.py,0,0,44,44,0,0,44,44,0,
SoftLayer/CLI/loadbal/layer7_policy_list.py,0,0,28,28,0,0,28,28,0,
SoftLayer/CLI/loadbal/list.py,0,0,24,24,0,0,24,24,0,
SoftLayer/CLI/loadbal/members.py,0,0,38,38,0,0,38,38,0,
SoftLayer/CLI/loadbal/ns_detail.py,0,0,34,34,0,0,34,34,0,
SoftLayer/CLI/loadbal/ns_list.py,0,0,21,21,0,0,21,21,0,
SoftLayer/CLI/loadbal/order.py,30,30,111,111,0,0,81,81,0,
SoftLayer/CLI/loadbal/pools.py,0,0,111,111,0,0,111,111,0,
SoftLayer/CLI/loadbal/protocol_add.py,1,1,37,37,0,0,36,36,0,
SoftLayer/CLI/loadbal/protocol_delete.py,0,0,21,21,0,0,21,21,0,
SoftLayer/CLI/loadbal/protocol_edit.py,0,0,31,31,0,0,31,31,0,
SoftLayer/CLI/metadata.py,22,22,36,36,0,0,14,14,0,
SoftLayer/CLI/nas/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/nas/credentials.py,0,0,13,13,0,0,13,13,0,
SoftLayer/CLI/nas/list.py,0,0,14,14,0,0,14,14,0,
SoftLayer/CLI/object_storage/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/object_storage/cancel.py,3,3,20,20,0,0,17,17,0,
SoftLayer/CLI/object_storage/credential/__init__.py,3,3,28,28,0,0,25,25,0,
SoftLayer/CLI/object_storage/credential/create.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/object_storage/credential/delete.py,0,0,13,13,0,0,13,13,0,
SoftLayer/CLI/object_storage/credential/limit.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/object_storage/credential/list.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/object_storage/list_accounts.py,0,0,20,20,0,0,20,20,0,
SoftLayer/CLI/object_storage/list_endpoints.py,0,0,58,58,0,0,58,58,0,
SoftLayer/CLI/order/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/order/cancelation.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/order/category_list.py,1,1,20,20,0,0,19,19,0,
SoftLayer/CLI/order/item_list.py,2,2,77,77,0,0,75,75,0,
SoftLayer/CLI/order/lookup.py,0,0,44,44,0,0,44,44,0,
SoftLayer/CLI/order/package_list.py,0,0,22,22,0,0,22,22,0,
SoftLayer/CLI/order/package_locations.py,0,0,27,27,0,0,27,27,0,
SoftLayer/CLI/order/place.py,1,1,51,51,0,0,50,50,0,
SoftLayer/CLI/order/place_quote.py,0,0,36,36,0,0,36,36,0,
SoftLayer/CLI/order/preset_list.py,3,3,39,39,0,0,36,36,0,
SoftLayer/CLI/order/quote.py,4,4,88,88,0,0,84,84,0,
SoftLayer/CLI/order/quote_delete.py,0,0,12,12,0,0,12,12,0,
SoftLayer/CLI/order/quote_detail.py,0,0,21,21,0,0,21,21,0,
SoftLayer/CLI/order/quote_list.py,0,0,19,19,0,0,19,19,0,
SoftLayer/CLI/order/quote_save.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/report/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/report/dc_closures.py,7,7,54,54,0,0,47,47,0,
SoftLayer/CLI/routes.py,0,0,2,2,0,0,2,2,0,
SoftLayer/CLI/search.py,2,2,42,42,0,0,40,40,0,
SoftLayer/CLI/security/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/security/cert_add.py,15,15,26,26,0,0,11,11,0,
SoftLayer/CLI/security/cert_download.py,0,0,18,18,0,0,18,18,0,
SoftLayer/CLI/security/cert_edit.py,17,17,29,29,0,0,12,12,0,
SoftLayer/CLI/security/cert_list.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/security/cert_remove.py,1,1,13,13,0,0,12,12,0,
SoftLayer/CLI/security/sshkey_add.py,0,0,24,24,0,0,24,24,0,
SoftLayer/CLI/security/sshkey_edit.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/security/sshkey_list.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/security/sshkey_print.py,0,0,22,22,0,0,22,22,0,
SoftLayer/CLI/security/sshkey_remove.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/securitygroup/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/securitygroup/create.py,0,0,19,19,0,0,19,19,0,
SoftLayer/CLI/securitygroup/delete.py,0,0,11,11,0,0,11,11,0,
SoftLayer/CLI/securitygroup/detail.py,5,5,43,43,0,0,38,38,0,
SoftLayer/CLI/securitygroup/edit.py,1,1,18,18,0,0,17,17,0,
SoftLayer/CLI/securitygroup/event_log.py,0,0,18,18,0,0,18,18,0,
SoftLayer/CLI/securitygroup/interface.py,14,14,85,85,0,0,71,71,0,
SoftLayer/CLI/securitygroup/list.py,0,0,17,17,0,0,17,17,0,
SoftLayer/CLI/securitygroup/rule.py,6,6,90,90,0,0,84,84,0,
SoftLayer/CLI/sshkey/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/ssl/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/storage_utils.py,1,1,38,38,0,0,37,37,0,
SoftLayer/CLI/subnet/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/subnet/cancel.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/subnet/clear_route.py,1,1,13,13,0,0,12,12,0,
SoftLayer/CLI/subnet/create.py,1,1,35,35,0,0,34,34,0,
SoftLayer/CLI/subnet/detail.py,12,12,63,63,0,0,51,51,0,
SoftLayer/CLI/subnet/edit.py,0,0,22,22,0,0,22,22,0,
SoftLayer/CLI/subnet/edit_ip.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/subnet/list.py,4,4,42,42,0,0,38,38,0,
SoftLayer/CLI/subnet/lookup.py,3,3,42,42,0,0,39,39,0,
SoftLayer/CLI/subnet/route.py,1,1,16,16,0,0,15,15,0,
SoftLayer/CLI/summary.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/tags/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/tags/cleanup.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/tags/delete.py,0,0,18,18,0,0,18,18,0,
SoftLayer/CLI/tags/details.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/tags/list.py,0,0,48,48,0,0,48,48,0,
SoftLayer/CLI/tags/set.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/tags/taggable.py,0,0,17,17,0,0,17,17,0,
SoftLayer/CLI/template.py,1,1,37,37,0,0,36,36,0,
SoftLayer/CLI/ticket/__init__.py,0,0,36,36,0,0,36,36,0,
SoftLayer/CLI/ticket/attach.py,0,0,23,23,0,0,23,23,0,
SoftLayer/CLI/ticket/create.py,0,0,30,30,0,0,30,30,0,
SoftLayer/CLI/ticket/detach.py,0,0,23,23,0,0,23,23,0,
SoftLayer/CLI/ticket/detail.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/ticket/list.py,0,0,20,20,0,0,20,20,0,
SoftLayer/CLI/ticket/subjects.py,0,0,12,12,0,0,12,12,0,
SoftLayer/CLI/ticket/summary.py,0,0,20,20,0,0,20,20,0,
SoftLayer/CLI/ticket/update.py,0,0,19,19,0,0,19,19,0,
SoftLayer/CLI/ticket/upload.py,0,0,22,22,0,0,22,22,0,
SoftLayer/CLI/user/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/user/apikey.py,0,0,25,25,0,0,25,25,0,
SoftLayer/CLI/user/create.py,1,1,58,58,0,0,57,57,0,
SoftLayer/CLI/user/delete.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/user/detail.py,0,0,111,111,0,0,111,111,0,
SoftLayer/CLI/user/device_access.py,0,0,35,35,0,0,35,35,0,
SoftLayer/CLI/user/edit_details.py,0,0,25,25,0,0,25,25,0,
SoftLayer/CLI/user/edit_notifications.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/user/edit_permissions.py,0,0,23,23,0,0,23,23,0,
SoftLayer/CLI/user/grant_access.py,0,0,28,28,0,0,28,28,0,
SoftLayer/CLI/user/list.py,0,0,25,25,0,0,25,25,0,
SoftLayer/CLI/user/notifications.py,0,0,19,19,0,0,19,19,0,
SoftLayer/CLI/user/permissions.py,2,2,40,40,0,0,38,38,0,
SoftLayer/CLI/user/remove_access.py,0,0,27,27,0,0,27,27,0,
SoftLayer/CLI/user/vpn_enable_or_disable.py,0,0,24,24,0,0,24,24,0,
SoftLayer/CLI/user/vpn_manual.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/user/vpn_password.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/user/vpn_subnet.py,0,0,18,18,0,0,18,18,0,
SoftLayer/CLI/virt/__init__.py,3,3,20,20,0,0,17,17,0,
SoftLayer/CLI/virt/access.py,0,0,14,14,0,0,14,14,0,
SoftLayer/CLI/virt/authorize_storage.py,1,1,28,28,0,0,27,27,0,
SoftLayer/CLI/virt/bandwidth.py,8,8,53,53,0,0,45,45,0,
SoftLayer/CLI/virt/billing.py,0,0,26,26,0,0,26,26,0,
SoftLayer/CLI/virt/cancel.py,0,0,17,17,0,0,17,17,0,
SoftLayer/CLI/virt/capacity/__init__.py,3,3,33,33,0,0,30,30,0,
SoftLayer/CLI/virt/capacity/create.py,0,0,29,29,0,0,29,29,0,
SoftLayer/CLI/virt/capacity/create_guest.py,0,0,45,45,0,0,45,45,0,
SoftLayer/CLI/virt/capacity/create_options.py,0,0,31,31,0,0,31,31,0,
SoftLayer/CLI/virt/capacity/detail.py,0,0,27,27,0,0,27,27,0,
SoftLayer/CLI/virt/capacity/list.py,0,0,22,22,0,0,22,22,0,
SoftLayer/CLI/virt/capture.py,0,0,25,25,0,0,25,25,0,
SoftLayer/CLI/virt/create.py,14,14,188,188,0,0,174,174,0,
SoftLayer/CLI/virt/create_options.py,38,38,161,161,0,0,123,123,0,
SoftLayer/CLI/virt/credentials.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/virt/detail.py,1,1,135,135,0,0,134,134,0,
SoftLayer/CLI/virt/dns.py,0,0,38,38,0,0,38,38,0,
SoftLayer/CLI/virt/edit.py,4,4,40,40,0,0,36,36,0,
SoftLayer/CLI/virt/list.py,0,0,40,40,0,0,40,40,0,
SoftLayer/CLI/virt/migrate.py,0,0,43,43,0,0,43,43,0,
SoftLayer/CLI/virt/monitoring.py,0,0,22,22,0,0,22,22,0,
SoftLayer/CLI/virt/notification_add.py,0,0,17,17,0,0,17,17,0,
SoftLayer/CLI/virt/notification_delete.py,0,0,11,11,0,0,11,11,0,
