File,statements,missing
tests/CLI/__init__.py,0,0
tests/CLI/core_tests.py,-5,-86
tests/CLI/custom_types_tests.py,0,-9
tests/CLI/environment_tests.py,0,-37
tests/CLI/formatting_table_tests.py,0,-26
tests/CLI/helper_tests.py,-5,-262
tests/CLI/modules/__init__.py,0,0
tests/CLI/modules/account_tests.py,0,-106
tests/CLI/modules/bandwidth_tests.py,0,-58
tests/CLI/modules/block_tests.py,0,-315
tests/CLI/modules/call_api_tests.py,0,-123
tests/CLI/modules/cdn_tests.py,0,-81
tests/CLI/modules/config_tests.py,0,-78
tests/CLI/modules/dedicatedhost_tests.py,0,-111
tests/CLI/modules/dns_tests.py,0,-86
tests/CLI/modules/email_tests.py,0,-10
tests/CLI/modules/event_log_tests.py,0,-35
tests/CLI/modules/file_tests.py,0,-245
tests/CLI/modules/firewall_tests.py,0,-53
tests/CLI/modules/globalip_tests.py,0,-36
tests/CLI/modules/hardware/hardware_basic_tests.py,0,-398
tests/CLI/modules/hardware/hardware_vlan_tests.py,0,-74
tests/CLI/modules/image_tests.py,0,-40
tests/CLI/modules/ipsec_tests.py,0,-164
tests/CLI/modules/loadbal_tests.py,0,-158
tests/CLI/modules/nas_tests.py,0,-10
tests/CLI/modules/object_storage_tests.py,0,-34
tests/CLI/modules/order_tests.py,0,-254
tests/CLI/modules/report_tests.py,0,-12
tests/CLI/modules/search_tests.py,0,-6
tests/CLI/modules/security_tests.py,0,-56
tests/CLI/modules/securitygroup_tests.py,0,-82
tests/CLI/modules/sshkey_tests.py,0,-46
tests/CLI/modules/ssl_tests.py,0,-10
tests/CLI/modules/subnet_tests.py,0,-89
tests/CLI/modules/summary_tests.py,0,-4
tests/CLI/modules/tag_tests.py,0,-67
tests/CLI/modules/ticket_tests.py,0,-131
tests/CLI/modules/user_tests.py,0,-213
tests/CLI/modules/vlan_tests.py,0,-128
tests/CLI/modules/vs/__init__.py,0,0
tests/CLI/modules/vs/vs_capacity_tests.py,0,-34
tests/CLI/modules/vs/vs_create_tests.py,0,-178
tests/CLI/modules/vs/vs_placement_tests.py,0,-52
tests/CLI/modules/vs/vs_tests.py,0,-451
tests/__init__.py,0,0
tests/api_tests.py,0,-123
tests/auth_tests.py,0,-31
tests/basic_tests.py,0,-88
tests/config_tests.py,0,-35
tests/conftest.py,0,0
tests/decoration_tests.py,54,0
tests/functional_tests.py,-7,-16
tests/managers/__init__.py,0,0
tests/managers/account_tests.py,0,-78
tests/managers/bandwidth_tests.py,0,-6
tests/managers/block_tests.py,0,-273
tests/managers/cdn_tests.py,0,-47
tests/managers/dedicated_host_tests.py,0,-160
tests/managers/dns_tests.py,0,-60
tests/managers/email_tests.py,0,-12
tests/managers/event_log_tests.py,0,-51
tests/managers/file_tests.py,0,-224
tests/managers/firewall_tests.py,0,-83
tests/managers/hardware_tests.py,0,-368
tests/managers/image_tests.py,0,-76
tests/managers/ipsec_tests.py,0,-102
tests/managers/loadbal_tests.py,0,-114
tests/managers/metadata_tests.py,0,-33
tests/managers/network_tests.py,0,-192
tests/managers/object_storage_tests.py,0,-37
tests/managers/ordering_tests.py,0,-423
tests/managers/search_tests.py,0,-19
tests/managers/sshkey_tests.py,0,-18
tests/managers/ssl_tests.py,0,-26
tests/managers/storage_generic_tests.py,-10,-21
tests/managers/storage_utils_tests.py,0,-773
tests/managers/tag_tests.py,58,-65
tests/managers/ticket_tests.py,0,-39
tests/managers/user_tests.py,0,-164
tests/managers/vs/__init__.py,0,0
tests/managers/vs/vs_capacity_tests.py,0,-59
tests/managers/vs/vs_order_tests.py,0,-112
tests/managers/vs/vs_placement_tests.py,0,-31
tests/managers/vs/vs_tests.py,0,-299
tests/managers/vs/vs_waiting_for_ready_tests.py,0,-56
tests/transports/__init__.py,0,0
tests/transports/debug_tests.py,0,-40
tests/transports/rest_tests.py,0,-141
tests/transports/transport_tests.py,0,-33
tests/transports/xmlrpc_tests.py,0,-168
